Latitude (deg N),Longitude (deg E),City Name,Country,Temperature (deg C),Precip (mm per day),Wind Speed (m/s),% Cloud Cover,Temp Anom (deg C),% Normal Precip,Wind Anom (m/s),Cloud Anom (%)
4.5,79.5,Matara,Sri Lanka,27.07,5.75,6.15,77.7,0.32,85.0,-0.86,0.3
4.5,82.5,--,--,26.94,6.14,7.07,76.2,0.06,111.0,-0.91,-2.1
4.5,85.5,--,--,26.98,7.18,6.74,78.4,0.0,123.0,-0.79,-2.8
4.5,88.5,--,--,26.99,8.42,5.92,79.0,0.06,122.4,-0.61,-5.7
4.5,91.5,--,--,27.03,7.86,5.12,80.6,0.14,110.1,-0.25,-6.8
4.5,94.5,Banda Aceh,Indonesia,26.82,8.15,3.8,87.1,0.22,98.3,-0.09,-2.7
4.5,97.5,Medan,Indonesia,25.21,9.58,1.93,91.3,0.18,116.5,-0.01,0.5
4.5,100.5,Kuala Lumpur,Malaysia,26.37,8.68,1.95,88.9,0.16,107.9,-0.09,0.3
4.5,103.5,Kuantan,Malaysia,26.88,6.19,2.7,80.0,0.26,94.6,0.1,-1.8
4.5,106.5,--,--,27.66,4.05,4.46,82.4,0.31,74.1,0.1,1.9
4.5,109.5,--,--,27.53,5.5,4.32,86.2,0.19,96.4,0.17,3.7
4.5,112.5,Miri,Malaysia,27.43,6.34,3.85,90.4,0.22,91.9,0.23,5.2
4.5,115.5,Kota Kinabalu,Malaysia,25.18,8.31,1.89,93.4,0.32,104.3,0.07,6.7
4.5,118.5,Sandakan,Malaysia,26.92,8.01,2.41,86.1,0.32,128.7,0.09,7.4
4.5,121.5,--,--,27.67,4.03,4.05,78.2,0.36,100.8,0.8,4.3
4.5,124.5,Glan,Philippines (the),27.52,3.47,4.22,74.9,0.4,77.5,0.8,3.1
4.5,127.5,--,--,27.63,3.43,6.74,75.5,0.51,76.6,1.79,5.4
4.5,130.5,--,--,27.58,5.27,6.7,75.5,0.43,96.6,2.1,4.1
4.5,133.5,--,--,27.48,6.01,6.14,77.4,0.31,98.9,1.85,4.8
4.5,136.5,--,--,27.55,5.24,5.56,77.2,0.37,83.0,1.61,3.8
4.5,139.5,--,--,27.47,7.32,5.05,77.8,0.3,116.0,1.25,4.9
4.5,142.5,--,--,27.31,9.19,4.61,80.5,0.17,144.4,0.83,7.9
4.5,145.5,--,--,27.31,8.33,4.58,79.2,0.19,117.8,0.77,6.5
4.5,148.5,--,--,27.29,8.96,4.61,77.2,0.19,117.2,0.77,4.5
4.5,151.5,--,--,27.32,10.47,4.37,75.2,0.22,132.3,0.46,3.0
4.5,154.5,--,--,27.22,12.39,4.14,75.5,0.12,156.1,0.19,4.1
4.5,157.5,--,--,27.22,9.28,3.8,72.7,0.15,116.0,-0.14,1.7
4.5,160.5,--,--,27.3,7.25,3.56,68.0,0.2,93.5,-0.4,-2.0
4.5,163.5,--,--,27.36,7.78,3.63,64.1,0.27,101.5,-0.33,-5.7
4.5,166.5,--,--,27.41,8.96,3.87,68.6,0.34,111.8,-0.14,-1.3
4.5,169.5,--,--,27.46,7.82,3.75,70.9,0.4,98.6,-0.34,2.7
4.5,172.5,--,--,27.55,8.07,3.76,73.4,0.48,107.0,-0.41,6.7
4.5,175.5,--,--,27.56,7.91,3.83,73.0,0.44,119.2,-0.44,8.4
4.5,178.5,--,--,27.53,6.18,3.91,69.3,0.39,98.9,-0.45,5.9
4.5,-178.5,--,--,27.56,6.54,4.02,68.7,0.46,108.2,-0.44,6.5
4.5,-175.5,--,--,27.65,5.15,4.12,66.2,0.54,91.0,-0.46,5.6
4.5,-172.5,--,--,27.73,4.82,4.23,64.2,0.67,91.7,-0.42,4.3
4.5,-169.5,--,--,27.64,6.12,4.37,67.0,0.67,118.5,-0.36,7.2
4.5,-166.5,--,--,27.46,4.14,4.71,70.3,0.55,84.9,-0.12,10.9
4.5,-163.5,--,--,27.28,8.01,5.06,70.0,0.45,178.5,0.15,11.2
4.5,-160.5,--,--,27.2,6.33,5.27,69.6,0.43,149.4,0.25,11.2
4.5,-157.5,--,--,27.28,3.29,5.46,69.1,0.57,81.6,0.31,11.0
4.5,-154.5,--,--,27.26,2.2,5.69,66.2,0.67,57.4,0.38,8.2
4.5,-151.5,--,--,27.09,3.35,5.81,66.3,0.61,97.7,0.38,9.1
4.5,-148.5,--,--,26.81,2.97,5.87,62.5,0.45,96.3,0.33,5.3
4.5,-145.5,--,--,26.49,4.15,6.01,59.1,0.27,145.2,0.32,3.2
4.5,-142.5,--,--,26.43,1.91,6.29,53.5,0.36,73.7,0.51,-1.6
4.5,-139.5,--,--,26.41,2.63,6.55,49.9,0.45,113.3,0.67,-5.5
4.5,-136.5,--,--,26.2,1.02,6.63,50.0,0.37,46.4,0.66,-5.7
4.5,-133.5,--,--,25.89,0.51,6.76,52.6,0.23,26.2,0.71,-3.2
4.5,-130.5,--,--,25.61,0.46,6.82,54.6,0.12,26.0,0.69,-2.2
4.5,-127.5,--,--,25.63,0.78,6.93,56.0,0.29,47.3,0.73,-1.9
4.5,-124.5,--,--,25.5,1.04,6.88,56.7,0.31,66.8,0.61,-2.7
4.5,-121.5,--,--,25.43,1.53,6.74,57.8,0.44,95.4,0.47,-3.9
4.5,-118.5,--,--,25.34,0.78,6.62,56.8,0.45,48.1,0.32,-7.9
4.5,-115.5,--,--,24.79,0.54,6.42,58.9,-0.02,32.6,0.09,-8.5
4.5,-112.5,--,--,25.08,1.54,6.38,68.0,0.33,81.8,-0.0,-2.1
4.5,-109.5,--,--,25.3,3.65,6.41,70.4,0.57,166.6,-0.08,-2.6
4.5,-106.5,--,--,25.25,2.23,6.52,75.1,0.55,83.0,-0.01,-0.7
4.5,-103.5,--,--,25.2,1.82,6.63,79.2,0.48,60.4,0.07,1.2
4.5,-100.5,--,--,25.25,2.6,6.74,81.0,0.5,70.3,0.13,0.7
4.5,-97.5,--,--,25.37,3.1,6.7,85.0,0.51,67.0,0.09,2.6
4.5,-94.5,--,--,25.57,5.12,6.57,83.8,0.6,88.4,-0.01,-0.3
4.5,-91.5,--,--,25.64,7.44,6.39,85.6,0.53,102.0,0.03,0.1
4.5,-88.5,--,--,25.71,10.16,6.19,88.6,0.5,127.1,-0.12,2.2
4.5,-85.5,--,--,25.78,11.29,5.85,89.2,0.43,115.5,-0.21,1.5
4.5,-82.5,--,--,25.92,10.56,5.31,88.2,0.42,94.8,-0.31,-1.1
4.5,-79.5,--,--,26.01,14.23,4.59,89.3,0.37,98.8,-0.34,-2.3
4.5,-76.5,Cali,Colombia,22.88,23.58,1.91,91.7,1.01,86.5,0.07,-3.0
4.5,-73.5,Bogota,Colombia,21.13,4.78,1.42,81.8,0.67,71.6,0.06,-4.4
4.5,-70.5,Cumaribo,Colombia,25.69,5.75,1.53,79.5,0.4,75.6,0.13,-5.5
4.5,-67.5,Puerto Ayacucho,Venezuela (Bolivarian Republic of),25.2,7.87,1.13,83.0,0.36,87.2,0.06,-3.9
4.5,-64.5,--,--,23.21,9.13,1.0,82.1,0.12,111.4,-0.01,2.8
4.5,-61.5,Santa Elena de Uairen,Venezuela (Bolivarian Republic of),24.26,7.31,1.29,69.0,0.38,139.1,-0.02,4.1
4.5,-58.5,--,--,26.46,4.65,1.66,64.4,0.37,150.0,-0.08,8.6
4.5,-55.5,Paramaribo,Suriname,27.15,3.67,2.09,58.3,0.22,196.9,-0.31,13.9
4.5,-52.5,Cayenne,French Guiana,27.34,2.12,3.22,50.6,0.61,141.3,-0.21,10.1
4.5,-49.5,--,--,27.24,1.71,4.95,38.1,0.34,127.9,-0.13,1.3
4.5,-46.5,--,--,27.09,2.32,4.91,41.3,0.29,125.1,-0.29,1.8
4.5,-43.5,--,--,27.01,4.79,5.07,44.3,0.32,189.0,-0.29,1.2
4.5,-40.5,--,--,26.78,5.14,4.99,46.6,0.27,142.3,-0.31,-0.9
4.5,-37.5,--,--,26.67,5.23,4.86,50.4,0.33,114.4,-0.29,-0.8
4.5,-34.5,--,--,26.47,7.42,4.66,56.0,0.31,145.8,-0.26,1.9
4.5,-31.5,--,--,26.35,11.24,4.66,63.1,0.29,178.5,-0.14,5.4
4.5,-28.5,--,--,26.25,9.24,4.72,65.1,0.34,133.0,-0.08,4.8
4.5,-25.5,--,--,26.23,8.6,4.92,64.7,0.46,107.9,0.09,2.2
4.5,-22.5,--,--,26.19,10.27,5.21,66.2,0.54,134.4,0.27,1.8
4.5,-19.5,--,--,26.02,10.12,5.13,71.0,0.48,135.8,0.11,4.1
4.5,-16.5,--,--,25.89,10.27,4.97,76.6,0.44,137.5,-0.1,7.4
4.5,-13.5,--,--,25.74,13.58,4.91,79.2,0.4,184.9,-0.15,7.9
4.5,-10.5,Buchanan,Liberia,25.51,15.02,4.64,82.1,0.37,183.2,-0.07,8.1
4.5,-7.5,San-Pedro,Côte d'Ivoire,25.12,12.55,3.37,82.8,0.36,206.7,-0.17,6.6
4.5,-4.5,Abidjan,Côte d'Ivoire,25.23,4.96,3.78,75.5,0.5,137.4,-0.18,7.3
4.5,-1.5,Accra,Ghana,25.37,5.97,3.74,75.1,0.65,158.8,-0.22,7.1
1.5,1.5,--,--,25.45,4.06,5.3,73.2,0.57,196.8,-0.13,9.0
1.5,4.5,--,--,25.49,4.34,4.99,79.4,0.49,144.2,-0.25,8.8
1.5,7.5,Sao Tome,Sao Tome and Principe,25.53,7.32,4.57,80.7,0.46,132.2,-0.22,3.5
1.5,10.5,Libreville,Gabon,24.45,8.73,2.27,88.4,0.87,114.8,-0.22,-0.2
1.5,13.5,--,--,24.39,5.2,1.53,81.8,0.99,98.6,-0.16,-4.8
1.5,16.5,Ouesso,Congo (the),24.8,4.3,1.23,80.0,0.94,68.2,-0.13,-6.5
1.5,19.5,Mbandaka,Congo (the Democratic Republic of the),25.07,4.39,1.18,79.0,0.76,62.7,-0.05,-6.7
1.5,22.5,Bumba,Congo (the Democratic Republic of the),25.01,4.67,1.2,77.7,0.95,76.1,0.01,-7.9
1.5,25.5,Kisangani,Congo (the Democratic Republic of the),24.55,5.63,1.18,81.5,0.99,87.3,0.1,-6.2
1.5,28.5,Beni,Congo (the Democratic Republic of the),22.91,7.49,1.13,84.9,1.01,94.1,0.03,-2.9
1.5,31.5,Kampala,Uganda,22.74,4.53,1.61,66.5,0.89,75.7,0.06,-7.4
1.5,34.5,Eldoret,Kenya,23.17,2.57,1.9,50.4,0.75,52.4,0.1,-6.9
1.5,37.5,Meru,Kenya,26.5,0.18,4.6,32.7,0.68,40.7,0.25,-3.9
1.5,40.5,Wajir,Kenya,28.08,0.28,5.26,39.0,0.71,116.6,0.1,-7.7
1.5,43.5,Marka,Somalia,27.03,0.68,5.14,43.4,0.55,87.6,-0.16,-3.4
1.5,46.5,Mogadishu,Somalia,25.74,0.66,6.47,39.9,0.29,64.2,-0.43,-4.3
1.5,49.5,--,--,25.8,0.63,6.37,42.3,0.22,64.7,-0.46,-5.1
1.5,52.5,--,--,26.4,1.58,5.54,48.3,0.47,129.1,-0.51,-3.8
1.5,55.5,--,--,26.86,2.9,4.42,52.5,0.45,165.7,-0.74,-4.7
1.5,58.5,--,--,27.18,3.66,3.31,59.8,0.44,173.2,-1.04,-1.0
1.5,61.5,--,--,27.27,3.98,2.84,68.1,0.33,160.7,-0.95,2.8
1.5,64.5,--,--,27.19,4.61,2.68,71.0,0.18,141.5,-0.86,2.1
1.5,67.5,--,--,27.23,6.64,3.13,70.8,0.26,148.6,-0.57,-1.2
1.5,70.5,--,--,27.17,8.52,4.01,73.6,0.26,150.1,-0.16,-0.8
1.5,73.5,--,--,27.07,9.69,4.85,75.8,0.25,148.6,0.09,-0.5
1.5,76.5,--,--,26.96,10.16,5.42,77.4,0.18,145.7,0.03,-0.5
1.5,79.5,--,--,26.83,10.45,5.56,78.7,0.04,152.1,-0.32,0.2
1.5,82.5,--,--,26.73,11.39,5.41,79.4,-0.1,173.2,-0.62,0.0
1.5,85.5,--,--,26.83,8.55,4.95,79.5,-0.05,135.5,-0.73,-2.1
1.5,88.5,--,--,26.97,8.62,4.51,79.8,0.1,135.7,-0.46,-4.1
1.5,91.5,--,--,27.1,6.5,3.89,82.3,0.25,99.2,-0.31,-4.2
1.5,94.5,--,--,27.03,6.41,3.04,89.8,0.22,82.7,-0.35,-0.2
1.5,97.5,Sibolga,Indonesia,26.02,12.88,2.18,93.8,0.04,120.5,-0.36,2.8
1.5,100.5,Pekanbaru,Indonesia,25.86,10.32,1.39,89.4,0.34,113.7,-0.11,1.6
1.5,103.5,Singapore,Singapore,27.18,5.26,2.61,83.7,0.4,83.5,-0.06,2.7
1.5,106.5,--,--,27.54,3.11,4.22,88.7,0.24,67.0,0.05,6.2
1.5,109.5,Kuching,Malaysia,27.08,5.45,2.82,92.2,0.34,81.4,0.09,5.2
1.5,112.5,Sibu,Malaysia,25.93,8.6,1.31,94.0,0.37,87.4,0.04,4.9
1.5,115.5,--,--,23.7,7.97,1.01,90.8,0.44,89.4,0.03,3.9
1.5,118.5,Bontang,Indonesia,27.38,4.15,3.15,74.1,0.68,84.5,0.6,1.1
1.5,121.5,--,--,27.53,1.87,3.01,66.1,0.74,45.8,0.44,-1.7
1.5,124.5,Manado,Indonesia,27.36,1.49,3.79,65.7,0.71,43.9,0.62,0.5
1.5,127.5,Ternate,Indonesia,27.01,2.0,5.23,67.1,0.66,49.6,1.35,-0.4
1.5,130.5,--,--,27.67,3.1,5.58,71.8,0.67,63.3,1.43,4.9
1.5,133.5,--,--,27.65,4.09,4.48,74.7,0.52,76.0,0.82,7.2
1.5,136.5,--,--,27.56,4.94,3.8,75.4,0.43,87.0,0.41,7.4
1.5,139.5,--,--,27.53,5.82,3.81,77.3,0.41,98.8,0.31,9.3
1.5,142.5,--,--,27.44,6.74,3.68,77.6,0.33,110.8,0.07,9.6
1.5,145.5,--,--,27.32,6.82,3.87,78.0,0.23,105.9,0.17,10.5
1.5,148.5,--,--,27.27,8.8,4.19,77.9,0.16,131.0,0.4,11.0
1.5,151.5,--,--,27.19,10.93,4.17,73.6,0.05,169.0,0.29,8.2
1.5,154.5,--,--,27.21,9.46,4.28,70.7,0.04,157.4,0.33,6.7
1.5,157.5,--,--,27.25,10.57,4.02,67.2,0.09,183.8,0.09,4.5
1.5,160.5,--,--,27.35,8.09,3.6,62.8,0.15,149.1,-0.38,2.3
1.5,163.5,--,--,27.34,7.67,3.76,61.5,0.13,150.9,-0.28,2.6
1.5,166.5,--,--,27.56,6.23,3.79,60.6,0.39,122.8,-0.32,2.5
1.5,169.5,--,--,27.85,3.45,3.7,58.8,0.7,72.4,-0.49,2.3
1.5,172.5,Tarawa,Kiribati,27.93,2.81,3.9,57.5,0.73,67.1,-0.42,3.1
1.5,175.5,--,--,27.97,1.54,4.15,53.6,0.71,43.0,-0.35,1.6
1.5,178.5,--,--,27.97,0.68,4.33,48.4,0.71,22.1,-0.35,-1.9
1.5,-178.5,--,--,27.94,0.58,4.51,45.7,0.71,21.7,-0.36,-2.4
1.5,-175.5,--,--,27.93,0.43,4.63,45.2,0.76,19.1,-0.41,-0.8
1.5,-172.5,--,--,27.79,0.52,4.76,48.4,0.73,25.3,-0.43,4.1
1.5,-169.5,--,--,27.61,0.45,4.99,47.1,0.69,23.2,-0.34,3.6
1.5,-166.5,--,--,27.42,0.48,5.28,45.2,0.65,28.8,-0.18,2.3
1.5,-163.5,--,--,27.19,0.94,5.56,45.8,0.56,64.8,-0.0,3.9
1.5,-160.5,--,--,26.97,0.68,5.71,44.4,0.5,50.4,0.05,3.3
1.5,-157.5,--,--,26.93,0.41,5.95,47.6,0.56,33.9,0.12,6.2
1.5,-154.5,--,--,26.88,0.33,6.17,47.5,0.69,29.2,0.19,6.8
1.5,-151.5,--,--,26.65,0.54,6.3,49.0,0.62,48.4,0.18,8.2
1.5,-148.5,--,--,26.3,0.53,6.42,45.2,0.43,60.6,0.19,4.5
1.5,-145.5,--,--,26.02,0.49,6.57,41.2,0.39,64.2,0.28,1.1
1.5,-142.5,--,--,25.81,0.39,6.83,38.2,0.43,54.7,0.52,-1.7
1.5,-139.5,--,--,25.69,0.33,7.01,36.4,0.49,52.9,0.62,-3.8
1.5,-136.5,--,--,25.52,0.38,7.05,38.7,0.53,87.7,0.61,-1.7
1.5,-133.5,--,--,25.17,0.39,7.05,40.9,0.41,98.8,0.59,-0.1
1.5,-130.5,--,--,24.68,0.31,6.92,41.4,0.15,85.2,0.45,-0.6
1.5,-127.5,--,--,24.54,0.26,7.07,43.2,0.21,76.2,0.56,-0.7
1.5,-124.5,--,--,24.41,0.32,7.25,43.8,0.29,78.5,0.7,-1.8
1.5,-121.5,--,--,24.24,0.36,7.32,46.7,0.43,99.0,0.83,-1.0
1.5,-118.5,--,--,23.87,0.4,7.07,47.4,0.32,129.4,0.62,-2.7
1.5,-115.5,--,--,23.24,0.35,6.54,46.9,-0.1,103.8,0.14,-5.8
1.5,-112.5,--,--,23.23,0.38,6.45,50.3,0.08,113.6,0.07,-4.5
1.5,-109.5,--,--,23.54,0.46,6.72,59.0,0.58,117.4,0.32,1.0
1.5,-106.5,--,--,23.14,0.37,6.39,62.9,0.36,80.8,-0.02,1.4
1.5,-103.5,--,--,22.95,0.37,6.08,67.6,0.27,81.7,-0.38,2.5
1.5,-100.5,--,--,22.86,0.41,6.29,73.1,0.24,85.2,-0.19,3.6
1.5,-97.5,--,--,22.93,0.48,6.52,79.2,0.29,86.5,-0.04,5.2
1.5,-94.5,--,--,23.3,0.56,6.69,84.1,0.74,108.2,0.06,7.9
1.5,-91.5,--,--,23.33,0.5,6.24,79.1,0.53,72.7,0.08,5.0
1.5,-88.5,--,--,23.86,0.63,6.42,84.4,0.62,90.5,-0.18,1.9
1.5,-85.5,--,--,24.12,0.78,6.42,84.2,0.61,86.1,-0.11,-0.9
1.5,-82.5,--,--,24.54,0.81,6.37,81.3,0.66,85.7,-0.01,-4.1
1.5,-79.5,Esmeraldas,Ecuador,24.62,6.3,4.9,84.7,0.56,98.5,0.15,-4.9
1.5,-76.5,Pasto,Colombia,20.49,10.02,1.55,79.1,0.88,84.3,0.14,-7.7
1.5,-73.5,San Jose del Guaviare,Colombia,24.9,5.04,1.34,73.2,0.84,71.1,0.16,-11.0
1.5,-70.5,--,--,24.99,5.38,1.15,77.4,0.46,80.0,0.11,-7.8
1.5,-67.5,--,--,25.62,7.3,1.07,77.9,0.4,98.7,0.1,-5.0
1.5,-64.5,--,--,24.78,6.34,1.06,73.0,0.42,106.2,0.02,-2.1
1.5,-61.5,Boa Vista,Brazil,26.81,5.34,1.29,62.8,0.77,103.8,0.11,-6.1
1.5,-58.5,--,--,26.48,5.41,1.62,56.6,0.76,131.8,0.15,-4.0
1.5,-55.5,--,--,26.39,3.11,1.99,50.3,-0.02,173.8,-0.09,4.8
1.5,-52.5,Macapa,Brazil,27.6,1.28,2.41,44.7,0.6,159.0,-0.15,5.1
1.5,-49.5,--,--,27.56,0.71,5.42,36.6,0.39,81.9,0.03,3.7
1.5,-46.5,--,--,26.86,0.38,6.44,31.3,0.17,76.4,-0.06,-0.1
1.5,-43.5,--,--,26.8,0.57,7.04,31.5,0.12,89.1,-0.12,-1.6
1.5,-40.5,--,--,26.74,1.16,7.47,35.6,0.2,110.0,-0.02,-0.4
1.5,-37.5,--,--,26.49,2.52,7.18,40.5,0.23,173.5,0.0,2.6
1.5,-34.5,--,--,26.27,2.65,6.7,44.5,0.21,173.7,-0.03,4.8
1.5,-31.5,--,--,26.07,2.65,6.28,47.9,0.14,166.6,-0.16,6.2
1.5,-28.5,--,--,26.02,2.21,6.12,47.6,0.29,147.9,-0.1,3.6
1.5,-25.5,--,--,26.04,1.83,6.05,44.8,0.57,129.1,-0.07,-1.0
1.5,-22.5,--,--,25.74,1.41,5.91,46.3,0.55,131.0,-0.13,-1.1
1.5,-19.5,--,--,25.43,1.38,5.82,51.1,0.52,140.3,-0.17,1.3
1.5,-16.5,--,--,25.3,1.84,5.9,58.4,0.59,174.3,-0.03,5.9
1.5,-13.5,--,--,25.18,1.49,5.99,63.7,0.72,185.4,0.17,9.7
1.5,-10.5,--,--,24.68,0.71,5.86,61.0,0.44,111.2,0.14,5.7
1.5,-7.5,--,--,24.66,1.53,5.77,60.8,0.42,232.8,0.13,5.0
1.5,-4.5,--,--,24.96,1.52,5.66,62.8,0.45,178.3,0.11,6.6
1.5,-1.5,--,--,25.39,3.39,5.45,66.0,0.66,250.7,-0.03,6.5
-1.5,1.5,--,--,24.04,0.31,5.59,66.7,0.4,103.5,0.43,9.5
-1.5,4.5,--,--,24.24,0.37,5.33,67.6,0.26,81.5,0.21,5.5
-1.5,7.5,Port-Gentil,Gabon,24.65,0.61,5.1,70.4,0.33,67.2,-0.01,2.2
-1.5,10.5,Mouila,Gabon,24.97,4.3,2.27,86.9,0.77,132.3,-0.11,0.7
-1.5,13.5,Franceville,Gabon,24.52,4.41,1.57,78.2,0.83,108.2,-0.19,-5.5
-1.5,16.5,Nioki,Congo (the Democratic Republic of the),25.53,3.45,1.44,72.3,0.84,68.1,-0.09,-9.0
-1.5,19.5,Inongo,Congo (the Democratic Republic of the),25.24,5.17,1.44,76.8,0.72,74.5,0.07,-6.3
-1.5,22.5,--,--,25.26,4.93,1.34,77.1,1.21,77.5,0.08,-6.8
-1.5,25.5,Kindu,Congo (the Democratic Republic of the),24.85,6.61,1.31,80.9,1.21,104.1,0.07,-5.6
-1.5,28.5,Bukavu,Congo (the Democratic Republic of the),22.06,7.64,1.32,82.1,1.3,86.7,0.03,-0.4
-1.5,31.5,Kigali,Rwanda,22.31,3.12,2.37,64.0,0.59,87.9,-0.01,-3.1
-1.5,34.5,Kisumu,Kenya,22.5,1.44,2.87,53.5,0.79,50.6,0.13,-5.8
-1.5,37.5,Nairobi,Kenya,21.86,0.68,3.06,49.1,0.73,81.5,0.14,-4.8
-1.5,40.5,Garissa,Kenya,26.82,1.03,5.01,43.7,0.51,146.0,-0.07,-2.0
-1.5,43.5,Kismayo,Somalia,25.4,1.28,6.7,38.3,0.24,107.1,-0.3,-1.3
-1.5,46.5,--,--,25.47,1.29,6.41,42.4,0.22,97.6,-0.54,-1.7
-1.5,49.5,--,--,25.72,1.84,6.14,48.4,0.17,121.0,-0.49,-0.6
-1.5,52.5,--,--,26.18,2.44,5.92,54.4,0.27,112.7,-0.23,-0.5
-1.5,55.5,--,--,26.5,3.6,5.31,65.0,0.24,124.3,-0.14,4.7
-1.5,58.5,--,--,26.68,4.88,4.35,67.4,0.18,144.6,-0.5,3.4
-1.5,61.5,--,--,26.78,4.6,3.81,68.9,0.15,119.4,-0.59,1.8
-1.5,64.5,--,--,26.87,4.91,3.53,69.1,0.17,117.0,-0.52,-0.4
-1.5,67.5,--,--,26.98,5.29,3.36,70.7,0.26,111.0,-0.56,-0.3
-1.5,70.5,--,--,26.97,6.79,3.52,74.8,0.27,129.6,-0.44,2.3
-1.5,73.5,--,--,26.93,7.38,4.13,78.7,0.21,139.6,-0.05,4.4
-1.5,76.5,--,--,26.83,8.24,4.48,80.9,0.08,143.2,0.02,5.1
-1.5,79.5,--,--,26.71,9.7,4.01,80.5,-0.06,163.3,-0.61,3.9
-1.5,82.5,--,--,26.8,9.0,3.89,79.3,0.03,150.4,-0.77,0.7
-1.5,85.5,--,--,26.86,9.54,4.3,80.8,0.1,145.6,-0.25,0.3
-1.5,88.5,--,--,26.83,9.94,4.57,82.3,0.1,142.2,0.14,-0.4
-1.5,91.5,--,--,26.87,8.26,4.56,85.5,0.16,115.0,0.22,0.1
-1.5,94.5,--,--,26.94,6.77,4.6,90.5,0.27,86.6,0.47,3.1
-1.5,97.5,--,--,26.68,10.26,4.16,92.4,0.17,108.8,0.45,4.2
-1.5,100.5,Padang,Indonesia,25.28,10.26,2.38,91.0,0.29,93.0,0.19,4.6
-1.5,103.5,Palembang,Indonesia,27.12,4.53,2.07,87.3,0.57,75.7,0.16,5.2
-1.5,106.5,Pangkalpinang,Indonesia,27.36,3.31,4.53,85.0,0.18,71.8,0.33,4.2
-1.5,109.5,Pontianak,Indonesia,26.9,4.48,3.81,84.7,0.21,71.7,0.19,2.1
-1.5,112.5,Palangkaraya,Indonesia,26.18,6.15,1.48,82.8,0.33,82.3,0.05,-0.4
-1.5,115.5,City of Balikpapan,Indonesia,27.0,3.78,1.76,73.9,0.75,70.8,0.19,-4.0
-1.5,118.5,Samarinda,Indonesia,26.91,2.92,3.27,68.9,0.65,54.9,0.57,-3.0
-1.5,121.5,Palopo,Indonesia,25.44,3.41,2.04,66.9,0.79,70.9,0.07,-1.0
-1.5,124.5,--,--,26.8,1.8,4.67,65.2,0.63,63.9,0.85,3.4
-1.5,127.5,--,--,26.94,1.45,4.03,67.7,0.62,42.7,0.74,2.4
-1.5,130.5,Sorong,Indonesia,26.86,3.16,4.51,76.4,0.54,70.8,0.94,4.4
-1.5,133.5,Manokwari,Indonesia,25.75,6.69,2.1,82.6,0.58,88.6,0.08,5.9
-1.5,136.5,--,--,27.14,7.18,2.58,80.6,0.51,101.3,0.0,6.6
-1.5,139.5,Jayapura,Indonesia,27.06,8.31,2.96,79.0,0.54,113.8,-0.18,7.1
-1.5,142.5,--,--,27.27,8.68,3.48,80.1,0.42,108.1,-0.56,11.0
-1.5,145.5,--,--,27.25,9.44,3.5,81.1,0.33,113.8,-0.89,13.4
-1.5,148.5,--,--,27.19,9.14,3.61,77.9,0.28,119.3,-0.48,11.0
-1.5,151.5,--,--,27.24,8.25,3.72,71.2,0.28,113.0,-0.48,5.2
-1.5,154.5,--,--,27.32,7.93,4.16,67.2,0.34,119.1,-0.13,2.8
-1.5,157.5,--,--,27.43,8.03,3.81,65.3,0.37,134.5,-0.21,3.4
-1.5,160.5,--,--,27.37,8.48,3.82,61.1,0.25,146.5,-0.2,1.4
-1.5,163.5,--,--,27.39,7.21,3.87,60.8,0.24,138.9,-0.2,3.5
-1.5,166.5,Yaren,Nauru,27.64,3.94,3.78,57.1,0.51,81.2,-0.35,1.4
-1.5,169.5,--,--,28.03,1.95,3.77,49.9,0.89,45.1,-0.45,-3.8
-1.5,172.5,--,--,28.0,1.39,3.92,47.9,0.82,36.5,-0.49,-3.0
-1.5,175.5,--,--,27.89,1.43,4.13,48.2,0.66,45.3,-0.47,-0.2
-1.5,178.5,--,--,27.82,0.97,4.34,45.1,0.56,35.8,-0.51,-0.9
-1.5,-178.5,--,--,27.73,0.81,4.58,43.3,0.53,33.2,-0.5,-0.7
-1.5,-175.5,--,--,27.63,0.84,4.62,41.5,0.5,38.6,-0.65,-0.1
-1.5,-172.5,--,--,27.54,0.88,4.87,42.2,0.51,44.5,-0.58,2.8
-1.5,-169.5,--,--,27.45,1.06,5.2,43.7,0.54,62.3,-0.43,5.4
-1.5,-166.5,--,--,27.31,0.8,5.51,41.8,0.53,53.2,-0.28,3.8
-1.5,-163.5,--,--,27.13,0.94,5.68,40.7,0.51,68.7,-0.25,3.7
-1.5,-160.5,--,--,26.97,0.39,5.93,39.0,0.51,33.4,-0.11,3.1
-1.5,-157.5,--,--,26.77,0.37,6.11,36.3,0.43,36.8,-0.09,0.7
-1.5,-154.5,--,--,26.61,0.33,6.21,37.7,0.4,36.5,-0.16,2.6
-1.5,-151.5,--,--,26.45,0.31,6.26,38.8,0.42,41.3,-0.21,4.3
-1.5,-148.5,--,--,26.23,0.4,6.51,36.6,0.44,62.2,-0.01,2.6
-1.5,-145.5,--,--,25.89,0.39,6.69,34.2,0.36,66.7,0.17,0.5
-1.5,-142.5,--,--,25.63,0.44,6.85,33.1,0.31,76.7,0.32,-0.7
-1.5,-139.5,--,--,25.52,0.43,7.1,33.9,0.39,78.4,0.53,-0.3
-1.5,-136.5,--,--,25.39,0.38,7.26,34.0,0.49,74.5,0.72,-0.1
