Latitude (deg N),Longitude (deg E),City Name,Country,Temperature (deg C),Precip (mm per day),Wind Speed (m/s),% Cloud Cover,Temp Anom (deg C),% Normal Precip,Wind Anom (m/s),Cloud Anom (%)
-10.5,106.5,Flying Fish Cove,Christmas Island,27.52,3.38,7.87,40.5,0.25,95.8,1.23,-12.4
-10.5,109.5,--,--,27.48,1.56,7.8,41.7,0.16,54.6,1.25,-8.3
-10.5,112.5,--,--,27.38,0.93,7.56,43.4,0.08,45.6,1.16,-3.7
-10.5,115.5,--,--,27.55,0.58,7.57,41.6,0.28,42.1,1.32,-1.8
-10.5,118.5,--,--,27.42,0.43,6.93,38.6,0.29,37.7,1.23,-2.1
-10.5,121.5,Waingapu,Indonesia,27.52,0.39,6.7,39.6,0.38,38.1,1.31,-0.1
-10.5,124.5,Kupang,Indonesia,27.3,0.53,5.75,41.2,0.48,33.0,1.13,-2.0
-10.5,127.5,--,--,27.83,0.86,6.49,41.8,0.46,41.6,1.34,-0.9
-10.5,130.5,--,--,27.68,0.88,7.65,47.6,0.37,42.3,1.65,3.8
-10.5,133.5,--,--,27.37,1.38,9.12,56.4,0.38,54.0,1.8,8.2
-10.5,136.5,--,--,27.13,3.36,9.34,62.5,0.31,93.2,1.69,9.7
-10.5,139.5,--,--,27.07,4.38,9.02,64.6,0.35,114.6,1.7,8.9
-10.5,142.5,Daru,Papua New Guinea,26.46,3.55,8.75,69.1,0.18,107.4,1.63,8.9
-10.5,145.5,--,--,26.62,5.12,9.4,70.6,0.2,144.9,1.54,7.5
-10.5,148.5,Port Moresby,Papua New Guinea,25.67,5.97,5.91,75.2,0.38,125.6,0.73,6.3
-10.5,151.5,--,--,26.6,8.5,6.22,72.1,0.27,118.3,0.49,1.4
-10.5,154.5,--,--,27.03,9.0,6.83,72.7,0.23,105.2,0.74,1.0
-10.5,157.5,--,--,27.2,10.71,6.54,70.4,0.22,117.0,0.84,-2.6
-10.5,160.5,Honiara,Solomon Islands,26.93,9.01,5.63,72.9,0.21,105.0,0.83,-0.9
-10.5,163.5,--,--,27.02,10.3,5.96,75.3,0.05,109.4,0.75,2.1
-10.5,166.5,--,--,27.18,8.79,5.96,69.9,0.1,98.7,0.72,-1.8
-10.5,169.5,--,--,27.36,6.67,6.04,61.1,0.21,77.5,0.86,-9.1
-10.5,172.5,--,--,27.28,8.41,6.06,55.0,0.1,102.7,0.9,-14.2
-10.5,175.5,--,--,27.15,9.43,5.88,56.4,-0.06,119.4,0.69,-11.6
-10.5,178.5,--,--,27.13,9.0,5.52,59.8,-0.08,114.5,0.37,-7.4
-10.5,-178.5,--,--,27.25,7.5,5.08,55.8,0.0,99.0,-0.04,-9.4
-10.5,-175.5,--,--,27.38,5.99,4.93,49.6,0.1,82.7,-0.13,-13.4
-10.5,-172.5,--,--,27.31,5.17,4.83,43.8,0.0,73.5,-0.23,-17.2
-10.5,-169.5,--,--,27.3,3.84,4.86,39.5,-0.03,59.4,-0.21,-20.3
-10.5,-166.5,--,--,27.36,3.13,5.1,37.2,0.01,55.5,-0.03,-20.2
-10.5,-163.5,--,--,27.32,2.95,5.37,35.8,-0.03,58.3,0.2,-17.9
-10.5,-160.5,--,--,27.34,2.92,5.75,34.9,-0.01,64.0,0.48,-15.8
-10.5,-157.5,--,--,27.36,3.42,5.96,32.3,0.02,81.6,0.59,-15.3
-10.5,-154.5,--,--,27.27,2.66,6.19,30.5,-0.06,67.7,0.73,-13.9
-10.5,-151.5,--,--,27.18,1.78,6.45,30.2,-0.15,51.4,0.86,-11.5
-10.5,-148.5,--,--,27.05,2.33,6.68,31.7,-0.23,79.0,0.94,-8.1
-10.5,-145.5,--,--,26.86,1.79,6.72,32.0,-0.36,69.8,0.83,-6.5
-10.5,-142.5,--,--,26.71,1.18,6.66,28.3,-0.42,55.1,0.62,-8.9
-10.5,-139.5,--,--,26.53,1.02,6.59,27.9,-0.45,55.1,0.45,-7.9
-10.5,-136.5,--,--,26.38,0.85,6.69,29.2,-0.46,53.9,0.35,-5.6
-10.5,-133.5,--,--,26.18,0.73,6.73,31.1,-0.49,54.0,0.21,-2.9
-10.5,-130.5,--,--,25.96,0.72,6.73,32.1,-0.55,53.4,0.06,-1.5
-10.5,-127.5,--,--,25.76,0.74,6.89,34.2,-0.58,58.7,0.09,0.5
-10.5,-124.5,--,--,25.62,0.59,7.01,35.2,-0.58,52.7,0.06,1.2
-10.5,-121.5,--,--,25.49,0.48,7.1,37.8,-0.54,52.5,0.02,3.2
-10.5,-118.5,--,--,25.28,0.39,7.09,42.4,-0.58,45.6,-0.09,6.8
-10.5,-115.5,--,--,25.17,0.33,7.13,46.3,-0.53,39.1,-0.15,9.3
-10.5,-112.5,--,--,24.98,0.33,7.27,49.1,-0.56,34.4,-0.12,10.4
-10.5,-109.5,--,--,24.87,0.45,7.4,52.5,-0.49,47.4,-0.09,11.7
-10.5,-106.5,--,--,24.8,0.46,7.5,53.3,-0.35,54.3,-0.07,10.8
-10.5,-103.5,--,--,24.59,0.53,7.6,57.2,-0.36,72.6,-0.06,12.4
-10.5,-100.5,--,--,24.42,0.59,7.63,60.3,-0.38,85.8,-0.1,12.7
-10.5,-97.5,--,--,24.4,0.56,7.58,64.1,-0.24,88.9,-0.15,12.8
-10.5,-94.5,--,--,24.12,0.58,7.56,66.5,-0.26,101.9,-0.12,11.2
-10.5,-91.5,--,--,23.75,0.51,7.38,66.5,-0.35,100.4,-0.15,6.1
-10.5,-88.5,--,--,23.49,0.44,7.1,69.5,-0.23,100.3,-0.21,4.1
-10.5,-85.5,--,--,23.08,0.37,6.79,69.8,-0.11,103.3,-0.28,-1.7
-10.5,-82.5,--,--,22.66,0.26,6.26,68.3,0.31,102.2,-0.63,-5.8
-10.5,-79.5,Chimbote,Peru,19.71,0.1,5.39,59.8,-0.79,63.2,-1.3,-10.9
-10.5,-76.5,Huanuco,Peru,11.85,2.7,1.56,63.8,-0.23,89.3,-0.18,-4.4
-10.5,-73.5,Satipo,Peru,22.49,4.9,1.17,68.9,-0.2,118.5,-0.05,-0.6
-10.5,-70.5,--,--,24.1,3.7,1.47,67.2,0.14,127.7,-0.16,-3.4
-10.5,-67.5,Rio Branco,Brazil,24.96,3.12,1.49,69.2,0.37,101.7,-0.12,-2.8
-10.5,-64.5,Ariquemes,Brazil,25.34,2.67,1.43,69.3,0.49,79.1,-0.07,-3.9
-10.5,-61.5,Ji Parana,Brazil,25.25,2.61,1.42,67.2,0.37,86.6,-0.02,-4.4
-10.5,-58.5,--,--,25.35,2.12,1.6,66.7,0.45,83.2,0.03,-0.5
-10.5,-55.5,Sinop,Brazil,25.45,1.51,1.77,61.1,0.49,73.6,0.06,0.1
-10.5,-52.5,--,--,25.84,1.12,1.78,54.6,0.65,52.1,0.18,-4.0
-10.5,-49.5,Palmas,Brazil,27.54,0.54,2.08,49.4,0.85,30.5,0.33,-4.7
-10.5,-46.5,--,--,26.25,0.1,2.62,44.5,0.9,8.7,0.36,-4.8
-10.5,-43.5,Xique Xique,Brazil,26.47,0.07,3.06,40.6,0.75,12.0,0.38,-5.0
-10.5,-40.5,Petrolina,Brazil,24.33,0.71,4.15,58.6,-0.05,81.7,0.27,1.1
-10.5,-37.5,Aracaju,Brazil,25.05,1.98,3.78,56.1,0.1,77.3,0.19,-3.1
-10.5,-34.5,Maceio,Brazil,26.23,1.75,6.04,41.5,0.03,55.2,0.4,-3.0
-10.5,-31.5,--,--,26.42,1.41,7.16,41.6,-0.02,69.6,0.5,1.2
-10.5,-28.5,--,--,26.27,1.5,7.51,42.6,-0.09,107.6,0.57,3.4
-10.5,-25.5,--,--,26.12,1.19,7.76,45.6,-0.08,106.7,0.63,7.0
-10.5,-22.5,--,--,25.82,0.97,7.8,43.7,-0.2,114.0,0.55,4.7
-10.5,-19.5,--,--,25.64,0.77,7.77,43.6,-0.14,106.2,0.42,2.7
-10.5,-16.5,--,--,25.51,0.56,7.69,43.7,0.01,94.8,0.27,0.3
-10.5,-13.5,--,--,25.34,0.42,7.66,45.4,0.14,90.1,0.25,-1.1
-10.5,-10.5,--,--,25.15,0.37,7.6,49.5,0.23,98.3,0.23,-2.0
-10.5,-7.5,--,--,24.9,0.34,7.46,53.8,0.32,114.9,0.2,-2.6
-10.5,-4.5,--,--,24.67,0.28,7.27,59.2,0.36,115.4,0.16,0.3
-10.5,-1.5,--,--,24.39,0.18,7.02,61.2,0.25,94.7,0.12,1.1
-13.5,1.5,--,--,22.91,0.11,7.05,60.3,0.37,92.8,0.26,0.1
-13.5,4.5,--,--,22.89,0.03,6.92,53.6,0.48,46.0,0.16,1.6
-13.5,7.5,--,--,22.96,0.01,6.89,44.3,0.83,39.8,0.28,6.1
-13.5,10.5,--,--,23.35,0.01,6.17,29.4,0.74,85.2,0.39,7.1
-13.5,13.5,Lobito,Angola,23.39,0.11,2.64,33.6,0.52,106.5,-0.03,12.8
-13.5,16.5,Huambo,Angola,19.96,0.11,2.15,44.4,1.01,69.3,-0.05,19.0
-13.5,19.5,--,--,21.05,0.1,2.37,37.4,1.06,88.9,-0.01,12.6
-13.5,22.5,--,--,21.83,0.15,2.69,31.0,0.55,237.3,-0.09,8.2
-13.5,25.5,Kansanshi,Zambia,20.66,0.34,2.75,36.9,0.36,298.6,-0.07,10.7
-13.5,28.5,Kitwe,Zambia,20.23,0.51,2.89,38.0,0.64,311.2,-0.09,9.3
-13.5,31.5,Chipata,Zambia,22.02,0.61,2.65,37.8,1.27,236.4,-0.13,6.6
-13.5,34.5,Lilongwe,Malawi,21.07,0.87,2.69,34.4,0.77,164.4,-0.12,0.1
-13.5,37.5,Cuamba,Mozambique,23.21,0.36,2.37,38.4,0.75,109.0,-0.11,-0.8
-13.5,40.5,Nacala,Mozambique,25.39,0.73,4.58,37.2,0.57,73.0,-0.05,2.8
-13.5,43.5,Moutsamoudou,Comoros (the),27.12,0.71,6.02,36.4,0.52,61.5,0.1,9.2
-13.5,46.5,Mamoudzou,Mayotte,27.19,0.48,3.76,34.0,0.34,57.2,-0.29,8.8
-13.5,49.5,Antsiranana,Madagascar,24.47,1.83,4.92,46.2,0.26,86.4,0.25,6.2
-13.5,52.5,--,--,26.22,2.5,8.0,43.7,0.26,85.7,0.25,4.6
-13.5,55.5,--,--,26.48,2.4,7.98,43.4,0.36,93.9,0.31,3.5
-13.5,58.5,--,--,26.44,1.97,8.28,43.7,0.3,68.9,0.5,2.0
-13.5,61.5,--,--,26.41,2.1,8.38,47.7,0.25,70.0,0.54,3.9
-13.5,64.5,--,--,26.38,2.01,8.37,49.1,0.22,61.6,0.49,4.5
-13.5,67.5,--,--,26.31,1.9,8.22,48.0,0.15,56.5,0.37,2.4
-13.5,70.5,--,--,26.32,1.99,8.25,45.4,0.17,64.7,0.41,-2.0
-13.5,73.5,--,--,26.31,1.55,8.3,44.9,0.21,52.5,0.43,-3.6
-13.5,76.5,--,--,26.26,1.86,8.34,48.4,0.22,59.3,0.38,-1.7
-13.5,79.5,--,--,26.23,2.24,8.39,50.9,0.25,71.9,0.33,-1.1
-13.5,82.5,--,--,26.19,2.26,8.21,51.2,0.26,71.4,0.05,-2.8
-13.5,85.5,--,--,26.35,2.46,8.18,52.5,0.41,70.6,-0.01,-3.0
-13.5,88.5,--,--,26.53,3.51,8.22,52.2,0.52,88.8,0.05,-3.9
-13.5,91.5,--,--,26.64,4.69,8.45,52.2,0.54,102.4,0.33,-4.0
-13.5,94.5,--,--,26.74,4.65,8.69,49.2,0.53,102.6,0.72,-6.3
-13.5,97.5,West Island,Cocos (Keeling) Islands (the),26.78,5.21,8.65,47.5,0.45,119.0,0.87,-6.9
-13.5,100.5,--,--,26.88,3.36,8.49,45.7,0.38,82.3,0.91,-7.6
-13.5,103.5,--,--,26.99,2.71,8.37,42.9,0.32,77.9,1.0,-8.2
-13.5,106.5,--,--,27.15,2.47,8.18,41.4,0.31,83.8,1.05,-6.4
-13.5,109.5,--,--,27.43,2.08,8.04,38.3,0.43,93.9,1.18,-6.7
-13.5,112.5,--,--,27.73,1.1,7.84,36.6,0.57,67.5,1.28,-5.3
-13.5,115.5,--,--,28.02,0.55,7.5,37.5,0.65,46.4,1.23,-0.8
-13.5,118.5,--,--,28.26,0.18,7.2,36.1,0.72,18.8,1.26,1.5
-13.5,121.5,--,--,28.28,0.11,6.84,29.0,0.55,13.6,1.39,-2.3
-13.5,124.5,--,--,28.02,0.06,6.6,24.8,0.2,8.3,1.5,-5.1
-13.5,127.5,--,--,27.08,0.06,6.43,27.8,-0.28,9.7,1.49,-2.3
-13.5,130.5,Darwin,Australia,26.2,0.07,4.59,30.8,-0.56,17.7,0.91,-2.5
-13.5,133.5,--,--,25.06,0.01,4.03,35.7,-0.26,2.5,0.77,-2.7
-13.5,136.5,--,--,26.3,0.2,6.61,44.3,0.2,16.2,1.19,2.1
-13.5,139.5,--,--,27.16,0.29,8.11,47.5,0.44,20.3,1.44,5.1
-13.5,142.5,--,--,25.95,0.31,5.78,61.0,0.23,32.0,0.98,10.3
-13.5,145.5,--,--,25.82,2.32,10.58,65.6,0.0,99.5,1.86,11.2
-13.5,148.5,--,--,26.15,5.91,9.36,65.6,0.08,175.4,1.15,7.7
-13.5,151.5,--,--,26.39,5.42,8.28,65.7,0.17,121.1,0.61,4.9
-13.5,154.5,--,--,26.56,5.6,7.99,68.7,0.18,103.5,0.53,5.4
-13.5,157.5,--,--,26.77,6.07,7.86,69.3,0.24,88.3,0.64,3.5
-13.5,160.5,--,--,26.99,4.54,7.61,64.2,0.37,60.6,0.78,-3.2
-13.5,163.5,--,--,26.97,4.1,7.32,61.1,0.26,51.0,0.84,-7.2
-13.5,166.5,--,--,26.93,5.31,7.29,60.6,0.16,71.6,0.82,-7.5
-13.5,169.5,--,--,26.96,6.08,6.93,59.2,0.13,86.6,0.53,-8.7
-13.5,172.5,--,--,27.07,4.35,6.78,51.5,0.17,64.0,0.48,-15.6
-13.5,175.5,--,--,27.12,3.03,6.65,47.1,0.2,41.6,0.42,-18.8
-13.5,178.5,--,--,27.16,4.05,6.71,45.2,0.23,57.8,0.5,-19.8
-13.5,-178.5,--,--,27.17,4.45,6.53,45.7,0.19,68.8,0.49,-18.0
-13.5,-175.5,Mata-Utu,Wallis and Futuna,27.26,4.32,6.02,44.3,0.22,69.9,0.19,-16.8
-13.5,-172.5,Apia,Samoa,27.19,3.29,5.13,40.7,0.21,54.8,-0.37,-19.2
-13.5,-169.5,Pago Pago,American Samoa,27.23,3.77,5.19,40.0,0.16,64.1,-0.51,-19.8
-13.5,-166.5,--,--,27.27,3.91,5.5,40.5,0.14,71.9,-0.2,-17.7
-13.5,-163.5,--,--,27.3,3.5,5.57,39.2,0.17,71.1,-0.07,-16.5
-13.5,-160.5,--,--,27.24,4.02,5.82,39.0,0.11,86.1,0.19,-14.4
-13.5,-157.5,--,--,27.12,4.88,5.93,39.1,0.0,113.6,0.26,-11.8
-13.5,-154.5,--,--,27.04,3.41,6.1,37.7,-0.08,85.1,0.39,-10.1
-13.5,-151.5,--,--,27.04,2.21,6.44,33.0,-0.07,59.5,0.7,-12.5
-13.5,-148.5,--,--,26.94,2.45,6.64,34.0,-0.14,76.1,0.82,-8.9
-13.5,-145.5,--,--,26.77,1.82,6.62,32.3,-0.24,67.8,0.7,-8.0
-13.5,-142.5,--,--,26.54,1.36,6.48,30.5,-0.35,58.4,0.47,-7.9
-13.5,-139.5,--,--,26.3,1.22,6.3,29.2,-0.45,63.0,0.19,-7.1
-13.5,-136.5,--,--,26.05,1.1,6.03,29.4,-0.51,65.6,-0.21,-5.5
-13.5,-133.5,--,--,25.83,0.86,5.81,29.3,-0.54,59.1,-0.55,-5.1
-13.5,-130.5,--,--,25.59,0.76,5.72,29.1,-0.58,58.5,-0.77,-4.7
-13.5,-127.5,--,--,25.37,0.53,5.73,30.8,-0.59,44.6,-0.85,-2.8
-13.5,-124.5,--,--,25.07,0.44,5.86,32.3,-0.65,39.6,-0.81,-1.2
-13.5,-121.5,--,--,24.82,0.35,5.92,34.2,-0.67,35.9,-0.84,0.3
-13.5,-118.5,--,--,24.55,0.35,5.97,36.3,-0.69,39.1,-0.89,1.6
-13.5,-115.5,--,--,24.24,0.37,6.15,41.7,-0.78,40.6,-0.8,5.7
-13.5,-112.5,--,--,24.05,0.33,6.39,47.0,-0.73,37.5,-0.65,9.2
-13.5,-109.5,--,--,23.74,0.3,6.55,49.8,-0.75,42.0,-0.61,10.1
-13.5,-106.5,--,--,23.54,0.32,6.68,52.3,-0.7,47.4,-0.61,9.7
-13.5,-103.5,--,--,23.43,0.39,6.99,58.0,-0.53,56.7,-0.41,12.6
-13.5,-100.5,--,--,23.14,0.39,7.18,61.0,-0.53,65.2,-0.33,13.0
-13.5,-97.5,--,--,23.07,0.41,7.38,66.5,-0.35,70.8,-0.2,14.8
-13.5,-94.5,--,--,22.88,0.46,7.46,70.5,-0.28,80.6,-0.14,13.7
-13.5,-91.5,--,--,22.49,0.52,7.5,73.2,-0.33,94.2,-0.07,11.6
-13.5,-88.5,--,--,22.07,0.52,7.32,75.3,-0.42,102.6,-0.13,7.9
-13.5,-85.5,--,--,21.6,0.39,7.05,75.5,-0.4,90.6,-0.25,2.8
-13.5,-82.5,--,--,21.39,0.4,6.81,75.2,-0.04,117.2,-0.33,-2.8
-13.5,-79.5,--,--,20.63,0.37,6.43,73.2,0.11,148.4,-0.71,-1.8
-13.5,-76.5,Lima,Peru,15.62,0.51,4.1,44.8,-0.52,99.8,-0.68,-5.8
-13.5,-73.5,Ayacucho,Peru,9.49,2.3,1.28,56.3,-0.16,93.7,-0.0,-6.1
-13.5,-70.5,Cusco,Peru,14.36,5.23,1.34,61.5,0.29,121.8,-0.04,-5.4
-13.5,-67.5,San Borja,Bolivia (Plurinational State of),23.69,2.79,1.67,61.6,0.59,94.4,-0.21,-5.4
-13.5,-64.5,Trinidad,Bolivia (Plurinational State of),25.26,2.25,1.82,60.2,0.83,94.5,-0.21,-2.4
-13.5,-61.5,Vilhena,Brazil,24.25,2.11,1.63,57.4,0.46,96.5,-0.13,-4.5
-13.5,-58.5,Nova Olimpia,Brazil,23.82,1.52,1.93,49.4,0.24,94.2,-0.09,-9.1
-13.5,-55.5,Diamantino,Brazil,24.71,0.79,1.91,44.5,0.13,65.1,-0.03,-9.1
-13.5,-52.5,Nova Xavantina,Brazil,25.47,0.16,1.98,37.9,0.09,15.4,0.15,-11.0
-13.5,-49.5,Porangatu,Brazil,26.18,0.09,2.06,34.2,-0.07,11.3,0.21,-11.5
-13.5,-46.5,Posse,Brazil,24.05,0.17,2.49,36.5,0.15,22.7,0.26,-8.8
-13.5,-43.5,Barreiras,Brazil,25.0,0.13,2.79,35.9,0.76,34.5,0.34,-8.5
-13.5,-40.5,Vitoria da Conquista,Brazil,22.56,1.25,2.69,58.6,-0.02,99.8,0.22,-3.5
-13.5,-37.5,Salvador,Brazil,25.53,2.98,5.39,40.3,-0.06,81.4,0.34,-6.2
-13.5,-34.5,--,--,25.93,1.42,6.62,36.7,-0.13,64.6,0.48,-3.5
-13.5,-31.5,--,--,25.83,1.15,6.97,40.7,-0.13,73.5,0.49,1.5
-13.5,-28.5,--,--,25.69,1.3,7.43,41.2,-0.05,107.4,0.74,2.8
-13.5,-25.5,--,--,25.46,1.07,7.74,42.5,0.01,106.7,0.89,4.0
-13.5,-22.5,--,--,25.12,0.91,8.06,40.8,-0.02,101.9,1.1,1.3
-13.5,-19.5,--,--,24.74,0.93,8.08,42.4,-0.1,114.1,1.04,1.5
-13.5,-16.5,--,--,24.47,1.0,7.93,45.6,-0.08,150.4,0.83,2.6
-13.5,-13.5,--,--,24.23,0.85,7.77,47.3,-0.0,150.0,0.66,0.8
-13.5,-10.5,--,--,24.0,0.67,7.7,48.8,0.13,141.8,0.61,-1.5
-13.5,-7.5,--,--,23.68,0.45,7.61,51.4,0.2,127.8,0.59,-3.4
-13.5,-4.5,--,--,23.4,0.35,7.49,56.6,0.3,135.6,0.55,-2.5
-13.5,-1.5,--,--,23.07,0.24,7.25,62.3,0.33,131.0,0.39,0.9
-16.5,1.5,--,--,21.87,0.17,7.3,59.6,0.35,107.8,0.43,0.1
-16.5,4.5,--,--,21.69,0.09,7.4,53.3,0.46,103.1,0.31,-0.5
-16.5,7.5,--,--,21.44,0.02,7.72,42.6,0.8,59.0,0.38,3.5
-16.5,10.5,--,--,20.45,0.01,7.78,19.0,0.62,58.8,0.6,0.3
-16.5,13.5,Namibe,Angola,23.14,0.01,2.64,16.7,0.81,57.1,-0.02,5.2
-16.5,16.5,Oshakati,Namibia,21.97,0.01,2.75,32.0,1.15,15.8,-0.12,16.5
-16.5,19.5,Rundu,Namibia,21.08,0.01,2.63,32.1,0.98,21.9,-0.12,14.4
-16.5,22.5,Mongu,Zambia,21.39,0.02,2.54,24.5,0.67,39.4,-0.12,5.4
-16.5,25.5,Livingstone,Zambia,20.48,0.13,2.68,25.2,0.59,154.5,-0.13,4.9
-16.5,28.5,Lusaka,Zambia,21.21,0.4,2.38,27.2,1.05,179.0,-0.16,5.0
-16.5,31.5,Harare,Zimbabwe,22.03,0.35,2.68,32.1,1.51,141.2,-0.0,6.4
-16.5,34.5,Blantyre,Malawi,23.47,0.44,2.61,35.0,1.54,92.2,-0.01,3.1
-16.5,37.5,Quelimane,Mozambique,22.82,0.91,2.2,43.3,0.88,93.8,-0.31,1.5
-16.5,40.5,Nampula,Mozambique,25.9,0.43,4.39,33.6,0.75,48.3,-0.34,2.4
-16.5,43.5,--,--,26.85,0.21,5.21,22.8,0.64,36.4,0.14,0.2
-16.5,46.5,Mahajanga,Madagascar,26.06,0.05,3.26,30.4,0.66,15.7,0.15,4.5
-16.5,49.5,Amparafaravola,Madagascar,22.68,3.28,3.85,58.7,0.24,98.8,0.04,3.0
-16.5,52.5,--,--,25.8,3.05,7.11,39.4,0.33,117.5,0.2,0.8
-16.5,55.5,--,--,26.03,1.97,7.87,38.1,0.45,91.2,0.21,-0.6
-16.5,58.5,--,--,26.04,1.48,8.05,38.8,0.54,66.7,0.12,-1.0
-16.5,61.5,--,--,25.91,1.25,8.33,39.1,0.44,56.7,0.22,-1.9
-16.5,64.5,--,--,25.76,1.35,8.5,38.6,0.33,57.3,0.21,-3.4
-16.5,67.5,--,--,25.59,1.74,8.3,40.4,0.21,73.6,0.03,-2.8
-16.5,70.5,--,--,25.63,1.71,8.16,41.7,0.27,76.9,-0.08,-2.7
-16.5,73.5,--,--,25.59,1.34,8.21,42.1,0.25,53.8,-0.03,-3.1
-16.5,76.5,--,--,25.44,1.18,8.1,40.5,0.16,51.3,-0.21,-5.6
-16.5,79.5,--,--,25.45,1.12,8.19,46.1,0.27,51.6,-0.2,-1.5
-16.5,82.5,--,--,25.36,1.44,8.34,50.1,0.32,66.9,-0.17,0.2
-16.5,85.5,--,--,25.43,1.56,8.49,50.1,0.49,75.2,-0.11,-1.9
-16.5,88.5,--,--,25.54,2.98,8.61,51.9,0.59,125.0,-0.02,-0.8
-16.5,91.5,--,--,25.71,2.43,8.83,52.0,0.7,92.0,0.22,-1.0
-16.5,94.5,--,--,25.9,2.22,9.14,50.7,0.87,80.8,0.66,-1.8
-16.5,97.5,--,--,25.86,2.03,8.95,48.9,0.68,69.3,0.67,-2.5
-16.5,100.5,--,--,26.03,1.87,8.61,48.5,0.63,66.6,0.59,-1.2
-16.5,103.5,--,--,26.25,1.39,8.44,50.7,0.59,57.4,0.76,2.3
-16.5,106.5,--,--,26.39,1.08,8.17,47.8,0.46,49.2,0.9,1.0
-16.5,109.5,--,--,26.83,0.7,7.93,45.2,0.59,43.7,1.16,2.0
-16.5,112.5,--,--,27.27,0.36,7.44,40.0,0.7,24.5,1.18,1.2
-16.5,115.5,--,--,27.64,0.16,6.83,32.1,0.7,13.8,1.01,-1.5
-16.5,118.5,--,--,27.81,0.02,6.42,24.5,0.49,2.3,1.09,-3.8
-16.5,121.5,--,--,27.42,0.02,5.78,25.1,0.05,2.3,1.21,-0.3
-16.5,124.5,--,--,24.91,0.01,4.07,24.0,-1.28,1.4,0.72,-2.5
-16.5,127.5,--,--,23.28,0.0,4.39,20.9,-1.59,0.1,0.8,-6.2
-16.5,130.5,--,--,24.01,0.0,5.03,23.9,-0.82,0.4,0.93,-2.6
-16.5,133.5,--,--,23.1,0.0,4.42,24.0,-0.71,1.1,0.81,-4.3
-16.5,136.5,--,--,24.11,0.0,5.27,25.0,-0.38,1.2,0.87,-4.8
-16.5,139.5,--,--,25.45,0.02,6.94,29.8,-0.11,5.4,1.15,-1.3
-16.5,142.5,--,--,25.57,0.01,3.96,47.1,-0.02,2.0,0.57,7.5
-16.5,145.5,Cairns,Australia,23.33,1.28,6.64,57.8,-0.15,65.5,1.14,5.9
-16.5,148.5,--,--,25.05,3.29,9.74,61.3,-0.11,115.0,1.48,8.4
-16.5,151.5,--,--,25.32,5.86,9.19,63.4,0.0,201.4,1.05,8.5
-16.5,154.5,--,--,25.57,4.11,8.71,64.9,0.06,118.4,0.71,7.9
-16.5,157.5,--,--,25.76,3.4,8.15,65.0,0.11,74.7,0.27,5.6
-16.5,160.5,--,--,25.91,2.05,7.68,61.3,0.12,41.0,-0.04,0.3
-16.5,163.5,--,--,26.05,1.18,7.35,56.7,0.14,24.8,-0.13,-4.9
-16.5,166.5,--,--,25.98,1.6,6.75,53.6,0.09,37.4,0.02,-8.6
-16.5,169.5,Port-Vila,Vanuatu,26.01,4.08,7.12,53.7,0.01,80.6,-0.03,-10.2
-16.5,172.5,--,--,26.11,6.46,6.92,51.2,-0.05,127.2,-0.16,-12.5
-16.5,175.5,--,--,26.14,4.51,6.69,48.1,-0.1,86.4,-0.02,-14.6
-16.5,178.5,Lautoka,Fiji,25.87,2.49,6.16,41.7,-0.04,53.5,0.06,-19.7
-16.5,-178.5,--,--,26.26,3.53,6.88,39.4,0.08,68.5,0.15,-22.3
-16.5,-175.5,--,--,26.49,2.79,6.95,39.8,0.23,55.0,0.28,-20.7
-16.5,-172.5,--,--,26.62,2.7,6.59,41.6,0.29,55.2,0.0,-18.4
-16.5,-169.5,--,--,26.58,4.72,5.95,45.2,0.2,94.7,-0.49,-14.0
-16.5,-166.5,--,--,26.68,5.73,5.93,46.6,0.25,115.3,-0.41,-12.2
-16.5,-163.5,--,--,26.79,4.43,5.92,45.5,0.31,90.5,-0.3,-12.7
-16.5,-160.5,--,--,26.81,6.02,5.7,46.5,0.31,125.4,-0.42,-10.2
-16.5,-157.5,--,--,26.71,5.95,5.63,46.9,0.2,129.8,-0.41,-8.2
-16.5,-154.5,--,--,26.66,5.08,5.6,47.1,0.12,121.8,-0.39,-6.3
-16.5,-151.5,--,--,26.71,3.58,5.6,44.6,0.16,91.7,-0.28,-6.1
-16.5,-148.5,Faaa,French Polynesia,26.63,2.34,5.78,41.3,0.11,66.9,-0.11,-7.0
-16.5,-145.5,--,--,26.47,1.55,5.99,38.8,-0.05,50.7,0.02,-7.5
-16.5,-142.5,--,--,26.21,1.35,5.77,35.0,-0.22,46.8,-0.25,-9.0
-16.5,-139.5,--,--,25.97,1.25,5.43,32.4,-0.35,48.5,-0.66,-9.4
-16.5,-136.5,--,--,25.69,1.28,5.18,31.6,-0.49,56.5,-0.98,-7.8
-16.5,-133.5,--,--,25.47,1.25,4.89,31.2,-0.52,67.8,-1.31,-6.4
-16.5,-130.5,--,--,25.15,1.37,4.8,32.4,-0.64,82.0,-1.45,-4.1
-16.5,-127.5,--,--,24.89,1.11,4.88,32.3,-0.65,72.3,-1.39,-3.6
-16.5,-124.5,--,--,24.66,0.95,4.94,33.6,-0.62,63.7,-1.34,-2.0
-16.5,-121.5,--,--,24.35,0.6,4.8,31.5,-0.67,44.2,-1.48,-4.1
